Season,Grand Prix,Driver,Constructor,FP1 Time,FP1 Gap,FP1 Laps,FP2 Time,FP2 Gap,FP2 Laps,FP3 Time,FP3 Gap,FP3 Laps,Grid Position
2014,british-grand-prix,Räikkönen,Ferrari,96.703,1.279,23.0,96.554,2.046,29.0,114.558,2.036,5.0,20.0
2014,british-grand-prix,Vettel,Red Bull,96.921,1.497,20.0,95.627,1.119,27.0,112.522,0.0,6.0,2.0
2014,british-grand-prix,Button,McLaren,96.963,1.539,25.0,96.228,1.72,34.0,114.041,1.519,6.0,3.0
2014,british-grand-prix,Kvyat,Toro Rosso,97.175,1.751,29.0,96.778,2.27,31.0,113.654,1.132,15.0,9.0
2014,british-grand-prix,Vergne,Toro Rosso,97.227,1.803,25.0,96.583,2.075,26.0,114.602,2.08,6.0,10.0
2014,british-grand-prix,Magnussen,McLaren,97.231,1.807,30.0,96.299,1.791,35.0,113.911,1.389,5.0,5.0
2014,british-grand-prix,Pérez,Force India,97.72,2.296,22.0,97.236,2.728,37.0,116.918,4.396,7.0,7.0
2014,british-grand-prix,Grosjean,Lotus,97.91,2.486,21.0,97.097,2.589,33.0,113.566,1.044,6.0,11.0
2014,british-grand-prix,Gutiérrez,Sauber,98.056,2.632,18.0,96.951,2.443,35.0,114.761,2.239,13.0,14.0
2014,british-grand-prix,Bianchi,Marussia,98.917,3.493,12.0,98.658,4.15,11.0,117.566,5.044,6.0,12.0
2014,british-grand-prix,Massa,Williams,99.461,4.037,7.0,96.671,2.163,29.0,115.003,2.481,4.0,18.0
2014,british-grand-prix,Ericsson,Caterham,100.597,5.173,19.0,99.762,5.254,21.0,117.091,4.569,10.0,21.0
2014,german-grand-prix,Rosberg,Mercedes,79.131,0.0,29.0,78.365,0.024,39.0,77.779,0.0,24.0,1.0
2014,german-grand-prix,Hamilton,Mercedes,79.196,0.065,25.0,78.341,0.0,38.0,78.38,0.601,20.0,16.0
2014,german-grand-prix,Alonso,Ferrari,79.423,0.292,21.0,79.329,0.988,32.0,78.384,0.605,11.0,7.0
2014,german-grand-prix,Ricciardo,Red Bull,79.697,0.566,27.0,78.443,0.102,35.0,78.769,0.99,13.0,5.0
2014,german-grand-prix,Button,McLaren,79.833,0.702,24.0,79.221,0.88,40.0,79.489,1.71,15.0,11.0
2014,german-grand-prix,Vettel,Red Bull,80.097,0.966,28.0,79.248,0.907,35.0,78.89,1.111,17.0,6.0
2014,german-grand-prix,Magnussen,McLaren,80.105,0.974,32.0,78.96,0.619,40.0,78.756,0.977,16.0,4.0
2014,german-grand-prix,Räikkönen,Ferrari,80.21,1.079,21.0,78.887,0.546,38.0,78.842,1.063,8.0,12.0
2014,german-grand-prix,Kvyat,Toro Rosso,80.337,1.206,28.0,79.452,1.111,27.0,79.131,1.352,19.0,8.0
2014,german-grand-prix,Sutil,Sauber,80.505,1.374,18.0,79.417,1.076,41.0,80.844,3.065,6.0,17.0
2014,german-grand-prix,Massa,Williams,80.542,1.411,19.0,79.024,0.683,36.0,78.575,0.796,18.0,3.0
2014,german-grand-prix,Vergne,Toro Rosso,80.586,1.455,23.0,79.76,1.419,32.0,79.47,1.691,20.0,13.0
2014,german-grand-prix,Hülkenberg,Force India,80.592,1.461,22.0,79.593,1.252,32.0,79.127,1.348,19.0,9.0
2014,german-grand-prix,Pérez,Force India,80.598,1.467,24.0,79.581,1.24,28.0,79.505,1.726,21.0,10.0
2014,german-grand-prix,Grosjean,Lotus,81.603,2.472,20.0,80.358,2.017,35.0,80.078,2.299,23.0,15.0
2014,german-grand-prix,Maldonado,Lotus,81.854,2.723,30.0,80.158,1.817,35.0,80.466,2.687,19.0,19.0
2014,german-grand-prix,Kobayashi,Caterham,82.572,3.441,31.0,83.728,5.387,12.0,81.018,3.239,21.0,20.0
2014,german-grand-prix,Bianchi,Marussia,82.982,3.851,24.0,81.328,2.987,31.0,80.198,2.419,21.0,18.0
2014,german-grand-prix,Ericsson,Caterham,83.256,4.125,35.0,81.87,3.529,21.0,83.077,5.298,14.0,22.0
2014,german-grand-prix,Chilton,Marussia,83.299,4.168,22.0,81.898,3.557,28.0,83.449,5.67,7.0,21.0
2014,hungarian-grand-prix,Hamilton,Mercedes,85.814,0.0,27.0,84.482,0.0,38.0,84.048,0.0,21.0,21.0
2014,hungarian-grand-prix,Rosberg,Mercedes,85.997,0.183,31.0,84.72,0.238,38.0,84.095,0.047,24.0,1.0
2014,hungarian-grand-prix,Räikkönen,Ferrari,86.421,0.607,29.0,85.73,1.248,30.0,84.818,0.77,19.0,17.0
2014,hungarian-grand-prix,Alonso,Ferrari,86.872,1.058,23.0,85.437,0.955,26.0,84.769,0.721,11.0,5.0
2014,hungarian-grand-prix,Vettel,Red Bull,87.22,1.406,28.0,85.111,0.629,33.0,84.455,0.407,16.0,2.0
2014,hungarian-grand-prix,Magnussen,McLaren,87.357,1.543,28.0,85.58,1.098,34.0,84.867,0.819,21.0,10.0
2014,hungarian-grand-prix,Vergne,Toro Rosso,87.683,1.869,30.0,86.703,2.221,37.0,85.162,1.114,17.0,8.0
2014,hungarian-grand-prix,Ricciardo,Red Bull,87.782,1.968,16.0,85.983,1.501,29.0,84.678,0.63,15.0,4.0
2014,hungarian-grand-prix,Button,McLaren,87.804,1.99,27.0,86.234,1.752,33.0,85.468,1.42,14.0,7.0
2014,hungarian-grand-prix,Massa,Williams,87.96,2.146,24.0,86.402,1.92,18.0,85.231,1.183,18.0,6.0
2014,hungarian-grand-prix,Gutiérrez,Sauber,87.967,2.153,25.0,87.48,2.998,32.0,86.023,1.975,23.0,14.0
2014,hungarian-grand-prix,Hülkenberg,Force India,88.101,2.287,28.0,86.789,2.307,39.0,86.035,1.987,19.0,9.0
2014,hungarian-grand-prix,Kvyat,Toro Rosso,88.208,2.394,32.0,86.689,2.207,42.0,85.17,1.122,19.0,11.0
2014,hungarian-grand-prix,Maldonado,Lotus,88.266,2.452,28.0,87.019,2.537,40.0,85.829,1.781,22.0,22.0
2014,hungarian-grand-prix,Bottas,Williams,88.33,2.516,21.0,85.999,1.517,37.0,84.685,0.637,21.0,3.0
2014,hungarian-grand-prix,Pérez,Force India,88.376,2.562,24.0,87.013,2.531,39.0,86.142,2.094,17.0,13.0
2014,hungarian-grand-prix,Grosjean,Lotus,88.593,2.779,24.0,87.021,2.539,14.0,85.859,1.811,19.0,15.0
2014,hungarian-grand-prix,Sutil,Sauber,89.025,3.211,23.0,86.919,2.437,41.0,85.934,1.886,21.0,12.0
2014,hungarian-grand-prix,Kobayashi,Caterham,90.363,4.549,30.0,88.37,3.888,35.0,87.56,3.512,23.0,18.0
2014,hungarian-grand-prix,Ericsson,Caterham,90.892,5.078,24.0,89.036,4.554,34.0,88.605,4.557,22.0,20.0
2014,hungarian-grand-prix,Chilton,Marussia,91.004,5.19,5.0,88.586,4.104,35.0,88.083,4.035,17.0,19.0
2014,hungarian-grand-prix,Bianchi,Marussia,91.248,5.434,20.0,88.469,3.987,26.0,88.821,4.773,14.0,16.0
2014,belgian-grand-prix,Rosberg,Mercedes,111.577,0.0,25.0,109.793,0.604,28.0,109.739,0.274,13.0,1.0
2014,belgian-grand-prix,Hamilton,Mercedes,111.674,0.097,24.0,109.189,0.0,26.0,109.817,0.352,13.0,2.0
2014,belgian-grand-prix,Alonso,Ferrari,111.805,0.228,16.0,109.93,0.741,19.0,109.89,0.425,9.0,4.0
2014,belgian-grand-prix,Button,McLaren,112.404,0.827,21.0,110.659,1.47,31.0,110.203,0.738,11.0,10.0
2014,belgian-grand-prix,Räikkönen,Ferrari,112.818,1.241,17.0,112.234,3.045,18.0,109.817,0.352,9.0,8.0
2014,belgian-grand-prix,Pérez,Force India,112.903,1.326,24.0,111.573,2.384,28.0,110.592,1.127,12.0,13.0
2014,belgian-grand-prix,Magnussen,McLaren,112.922,1.345,23.0,111.074,1.885,31.0,110.748,1.283,11.0,7.0
2014,belgian-grand-prix,Hülkenberg,Force India,112.937,1.36,22.0,111.077,1.888,26.0,110.866,1.401,11.0,18.0
2014,belgian-grand-prix,Ricciardo,Red Bull,112.972,1.395,19.0,110.977,1.788,16.0,109.733,0.268,9.0,5.0
2014,belgian-grand-prix,Bottas,Williams,113.172,1.595,20.0,110.677,1.488,26.0,109.465,0.0,12.0,6.0
2014,belgian-grand-prix,Kvyat,Toro Rosso,113.594,2.017,21.0,110.725,1.536,25.0,109.893,0.428,11.0,11.0
2014,belgian-grand-prix,Grosjean,Lotus,113.597,2.02,20.0,112.196,3.007,25.0,111.509,2.044,9.0,15.0
2014,belgian-grand-prix,Sutil,Sauber,113.703,2.126,14.0,111.45,2.261,29.0,110.962,1.497,12.0,14.0
2014,belgian-grand-prix,Massa,Williams,113.968,2.391,20.0,110.327,1.138,24.0,110.423,0.958,11.0,9.0
2014,belgian-grand-prix,Vergne,Toro Rosso,114.189,2.612,20.0,111.383,2.194,26.0,110.535,1.07,10.0,12.0
2014,belgian-grand-prix,Bianchi,Marussia,115.782,4.205,19.0,112.776,3.587,23.0,112.457,2.992,14.0,16.0
2014,belgian-grand-prix,Lotterer,Caterham,117.886,6.309,24.0,114.093,4.904,24.0,115.008,5.543,13.0,21.0
2014,belgian-grand-prix,Ericsson,Caterham,117.977,6.4,24.0,114.05,4.861,30.0,114.294,4.829,11.0,22.0
2014,italian-grand-prix,Hamilton,Mercedes,86.187,0.0,25.0,86.286,0.061,16.0,85.519,0.0,23.0,1.0
2014,italian-grand-prix,Button,McLaren,86.81,0.623,27.0,86.762,0.537,34.0,86.242,0.723,21.0,6.0
2014,italian-grand-prix,Alonso,Ferrari,87.169,0.982,23.0,86.565,0.34,26.0,85.931,0.412,13.0,7.0
2014,italian-grand-prix,Magnussen,McLaren,87.228,1.041,30.0,86.881,0.656,44.0,86.829,1.31,20.0,5.0
2014,italian-grand-prix,Vettel,Red Bull,87.271,1.084,27.0,86.762,0.537,27.0,86.29,0.771,17.0,8.0
2014,italian-grand-prix,Räikkönen,Ferrari,87.493,1.306,27.0,86.331,0.106,31.0,86.327,0.808,15.0,12.0
2014,italian-grand-prix,Pérez,Force India,87.687,1.5,13.0,87.079,0.854,42.0,87.312,1.793,10.0,10.0
2014,italian-grand-prix,Kvyat,Toro Rosso,87.741,1.554,33.0,87.476,1.251,37.0,86.437,0.918,21.0,11.0
2014,italian-grand-prix,Hülkenberg,Force India,88.112,1.925,23.0,87.227,1.002,39.0,86.608,1.089,17.0,14.0
2014,italian-grand-prix,Gutiérrez,Sauber,88.114,1.927,21.0,87.84,1.615,33.0,87.207,1.688,18.0,16.0
2014,italian-grand-prix,Bottas,Williams,88.148,1.961,20.0,86.758,0.533,34.0,86.09,0.571,19.0,3.0
2014,italian-grand-prix,Massa,Williams,88.15,1.963,21.0,86.935,0.71,33.0,86.114,0.595,18.0,4.0
2014,italian-grand-prix,Vergne,Toro Rosso,88.3,2.113,30.0,87.929,1.704,33.0,87.479,1.96,22.0,13.0
2014,italian-grand-prix,Ricciardo,Red Bull,88.487,2.3,12.0,86.992,0.767,37.0,86.482,0.963,16.0,9.0
2014,italian-grand-prix,Maldonado,Lotus,89.512,3.325,24.0,88.7,2.475,42.0,88.137,2.618,20.0,17.0
2014,italian-grand-prix,Chilton,Marussia,90.017,3.83,25.0,88.786,2.561,29.0,88.579,3.06,19.0,21.0
2014,italian-grand-prix,Bianchi,Marussia,90.081,3.894,27.0,88.659,2.434,34.0,88.025,2.506,19.0,20.0
2014,italian-grand-prix,Ericsson,Caterham,90.948,4.761,16.0,89.275,3.05,37.0,89.251,3.732,22.0,22.0
2014,singapore-grand-prix,Alonso,Ferrari,109.056,0.0,16.0,107.623,0.133,28.0,107.299,0.0,12.0,5.0
2014,singapore-grand-prix,Hamilton,Mercedes,109.178,0.122,23.0,107.49,0.0,25.0,107.738,0.439,12.0,1.0
2014,singapore-grand-prix,Rosberg,Mercedes,109.205,0.149,24.0,109.075,1.585,30.0,107.488,0.189,15.0,2.0
2014,singapore-grand-prix,Vettel,Red Bull,109.874,0.818,27.0,108.041,0.551,5.0,107.711,0.412,17.0,4.0
2014,singapore-grand-prix,Ricciardo,Red Bull,110.122,1.066,21.0,107.79,0.3,28.0,107.35,0.051,15.0,3.0
2014,singapore-grand-prix,Vergne,Toro Rosso,110.539,1.483,11.0,108.8,1.31,33.0,107.693,0.394,17.0,12.0
2014,singapore-grand-prix,Räikkönen,Ferrari,110.783,1.727,19.0,108.031,0.541,29.0,108.226,0.927,16.0,7.0
2014,singapore-grand-prix,Button,McLaren,110.922,1.866,21.0,108.435,0.945,30.0,108.599,1.3,16.0,11.0
2014,singapore-grand-prix,Kvyat,Toro Rosso,110.99,1.934,26.0,108.77,1.28,31.0,108.637,1.338,18.0,10.0
2014,singapore-grand-prix,Pérez,Force India,111.131,2.075,23.0,108.653,1.163,30.0,109.078,1.779,15.0,15.0
2014,singapore-grand-prix,Magnussen,McLaren,111.217,2.161,24.0,108.358,0.868,33.0,108.577,1.278,9.0,9.0
2014,singapore-grand-prix,Hülkenberg,Force India,111.604,2.548,23.0,108.751,1.261,31.0,108.45,1.151,11.0,13.0
2014,singapore-grand-prix,Massa,Williams,111.953,2.897,20.0,109.361,1.871,29.0,107.909,0.61,15.0,6.0
2014,singapore-grand-prix,Maldonado,Lotus,112.125,3.069,25.0,109.139,1.649,13.0,110.149,2.85,15.0,18.0
2014,singapore-grand-prix,Bottas,Williams,112.146,3.09,19.0,109.971,2.481,28.0,108.205,0.906,15.0,8.0
2014,singapore-grand-prix,Gutiérrez,Sauber,112.171,3.115,15.0,109.29,1.8,37.0,108.422,1.123,20.0,14.0
2014,singapore-grand-prix,Sutil,Sauber,112.237,3.181,22.0,109.17,1.68,34.0,109.115,1.816,19.0,17.0
2014,singapore-grand-prix,Grosjean,Lotus,112.906,3.85,26.0,109.062,1.572,33.0,109.485,2.186,17.0,16.0
2014,singapore-grand-prix,Bianchi,Marussia,114.113,5.057,15.0,110.612,3.122,24.0,110.376,3.077,17.0,19.0
2014,singapore-grand-prix,Ericsson,Caterham,114.475,5.419,26.0,112.936,5.446,31.0,111.598,4.299,17.0,22.0
2014,singapore-grand-prix,Kobayashi,Caterham,114.607,5.551,21.0,112.075,4.585,33.0,110.939,3.64,17.0,20.0
2014,singapore-grand-prix,Chilton,Marussia,115.17,6.114,17.0,111.558,4.068,21.0,111.221,3.922,16.0,21.0
2014,japanese-grand-prix,Rosberg,Mercedes,95.461,0.0,27.0,95.318,0.24,27.0,93.228,0.0,14.0,1.0
2014,japanese-grand-prix,Hamilton,Mercedes,95.612,0.151,26.0,95.078,0.0,28.0,94.21,0.982,10.0,2.0
2014,japanese-grand-prix,Alonso,Ferrari,96.037,0.576,19.0,96.637,1.559,26.0,94.439,1.211,12.0,5.0
2014,japanese-grand-prix,Bottas,Williams,96.576,1.115,25.0,96.279,1.201,24.0,95.061,1.833,16.0,3.0
2014,japanese-grand-prix,Räikkönen,Ferrari,97.187,1.726,19.0,96.529,1.451,19.0,95.995,2.767,5.0,10.0
2014,japanese-grand-prix,Magnussen,McLaren,97.327,1.866,24.0,96.714,1.636,31.0,95.251,2.023,16.0,7.0
2014,japanese-grand-prix,Ricciardo,Red Bull,97.466,2.005,27.0,97.186,2.108,3.0,95.086,1.858,13.0,6.0
2014,japanese-grand-prix,Button,McLaren,97.649,2.188,24.0,96.409,1.331,28.0,95.549,2.321,16.0,8.0
2014,japanese-grand-prix,Vettel,Red Bull,97.686,2.225,26.0,96.436,1.358,24.0,96.46,3.232,6.0,9.0
2014,japanese-grand-prix,Kvyat,Toro Rosso,97.714,2.253,26.0,96.943,1.865,27.0,95.538,2.31,17.0,13.0
2014,japanese-grand-prix,Massa,Williams,98.012,2.551,22.0,97.7,2.622,18.0,94.564,1.336,12.0,4.0
2014,japanese-grand-prix,Pérez,Force India,98.324,2.863,10.0,97.786,2.708,8.0,96.365,3.137,8.0,12.0
2014,japanese-grand-prix,Hülkenberg,Force India,98.582,3.121,9.0,97.504,2.426,16.0,95.732,2.504,15.0,14.0
2014,japanese-grand-prix,Grosjean,Lotus,98.851,3.39,21.0,97.563,2.485,31.0,96.558,3.33,19.0,18.0
2014,japanese-grand-prix,Sutil,Sauber,99.046,3.585,19.0,98.01,2.932,25.0,96.626,3.398,20.0,15.0
2014,japanese-grand-prix,Maldonado,Lotus,99.097,3.636,26.0,97.798,2.72,27.0,96.617,3.389,12.0,17.0
2014,japanese-grand-prix,Gutiérrez,Sauber,99.318,3.857,18.0,98.365,3.287,9.0,96.407,3.179,22.0,16.0
2014,japanese-grand-prix,Ericsson,Caterham,100.031,4.57,18.0,99.069,3.991,22.0,97.367,4.139,12.0,19.0
2014,japanese-grand-prix,Bianchi,Marussia,101.58,6.119,10.0,99.306,4.228,20.0,98.102,4.874,15.0,20.0
2014,japanese-grand-prix,Chilton,Marussia,101.757,6.296,15.0,99.333,4.255,24.0,97.883,4.655,17.0,22.0
2014,russian-grand-prix,Rosberg,Mercedes,102.311,0.0,29.0,100.542,0.912,30.0,99.016,0.29,25.0,2.0
2014,russian-grand-prix,Hamilton,Mercedes,102.376,0.065,25.0,99.63,0.0,27.0,98.726,0.0,15.0,1.0
2014,russian-grand-prix,Button,McLaren,102.507,0.196,28.0,100.718,1.088,32.0,100.355,1.629,19.0,4.0
2014,russian-grand-prix,Alonso,Ferrari,102.72,0.409,27.0,100.504,0.874,32.0,100.151,1.425,15.0,8.0
2014,russian-grand-prix,Magnussen,McLaren,103.026,0.715,28.0,100.494,0.864,32.0,102.436,3.71,4.0,6.0
2014,russian-grand-prix,Pérez,Force India,103.129,0.818,26.0,102.09,2.46,29.0,100.699,1.973,26.0,13.0
2014,russian-grand-prix,Kvyat,Toro Rosso,103.164,0.853,29.0,101.108,1.478,32.0,100.009,1.283,27.0,5.0
2014,russian-grand-prix,Räikkönen,Ferrari,103.212,0.901,23.0,101.63,2.0,24.0,100.011,1.285,20.0,9.0
2014,russian-grand-prix,Vergne,Toro Rosso,103.327,1.016,24.0,101.531,1.901,33.0,100.205,1.479,26.0,10.0
2014,russian-grand-prix,Bottas,Williams,103.542,1.231,9.0,100.573,0.943,33.0,99.097,0.371,20.0,3.0
2014,russian-grand-prix,Massa,Williams,103.741,1.43,22.0,100.731,1.101,30.0,99.954,1.228,22.0,18.0
2014,russian-grand-prix,Ricciardo,Red Bull,103.821,1.51,25.0,102.061,2.431,25.0,99.755,1.029,16.0,7.0
2014,russian-grand-prix,Hülkenberg,Force India,103.976,1.665,21.0,101.677,2.047,27.0,100.669,1.943,23.0,12.0
2014,russian-grand-prix,Vettel,Red Bull,104.506,2.195,30.0,101.396,1.766,30.0,100.338,1.612,21.0,11.0
2014,russian-grand-prix,Sutil,Sauber,104.625,2.314,26.0,102.233,2.603,31.0,101.146,2.42,21.0,15.0
2014,russian-grand-prix,Grosjean,Lotus,105.19,2.879,25.0,102.892,3.262,30.0,101.915,3.189,22.0,16.0
2014,russian-grand-prix,Ericsson,Caterham,106.922,4.611,18.0,104.135,4.505,22.0,103.109,4.383,11.0,17.0
2014,russian-grand-prix,Chilton,Marussia,107.284,4.973,26.0,104.53,4.9,29.0,104.737,6.011,9.0,21.0
2014,united-states-grand-prix,Hamilton,Mercedes,99.941,0.0,28.0,99.085,0.0,18.0,97.107,0.0,13.0,2.0
2014,united-states-grand-prix,Rosberg,Mercedes,100.233,0.292,32.0,99.088,0.003,34.0,97.99,0.883,15.0,1.0
2014,united-states-grand-prix,Button,McLaren,100.319,0.378,27.0,100.698,1.613,36.0,99.241,2.134,22.0,7.0
2014,united-states-grand-prix,Kvyat,Toro Rosso,100.887,0.946,33.0,100.631,1.546,34.0,99.688,2.581,19.0,14.0
2014,united-states-grand-prix,Magnussen,McLaren,100.987,1.046,29.0,100.641,1.556,38.0,99.335,2.228,19.0,8.0
2014,united-states-grand-prix,Alonso,Ferrari,101.065,1.124,27.0,100.189,1.104,29.0,98.727,1.62,13.0,6.0
2014,united-states-grand-prix,Vettel,Red Bull,101.463,1.522,20.0,103.98,4.895,19.0,103.765,6.658,25.0,17.0
2014,united-states-grand-prix,Hülkenberg,Force India,101.722,1.781,24.0,100.8,1.715,25.0,98.96,1.853,20.0,13.0
2014,united-states-grand-prix,Massa,Williams,101.907,1.966,21.0,100.457,1.372,36.0,98.214,1.107,19.0,4.0
2014,united-states-grand-prix,Räikkönen,Ferrari,101.965,2.024,23.0,100.543,1.458,32.0,99.143,2.036,17.0,9.0
2014,united-states-grand-prix,Maldonado,Lotus,102.329,2.388,28.0,101.158,2.073,37.0,99.448,2.341,18.0,11.0
2014,united-states-grand-prix,Sutil,Sauber,102.333,2.392,23.0,101.332,2.247,33.0,99.0,1.893,22.0,10.0
2014,united-states-grand-prix,Pérez,Force India,102.359,2.418,23.0,101.123,2.038,35.0,99.582,2.475,21.0,12.0
2014,united-states-grand-prix,Gutiérrez,Sauber,102.516,2.575,24.0,101.42,2.335,34.0,100.208,3.101,22.0,16.0
2014,united-states-grand-prix,Ricciardo,Red Bull,102.598,2.657,5.0,100.39,1.305,30.0,98.927,1.82,16.0,5.0
2014,united-states-grand-prix,Grosjean,Lotus,103.229,3.288,26.0,101.054,1.969,31.0,99.561,2.454,21.0,18.0
2014,brazilian-grand-prix,Rosberg,Mercedes,72.764,0.0,30.0,72.123,0.0,36.0,70.446,0.0,28.0,1.0
2014,brazilian-grand-prix,Hamilton,Mercedes,72.985,0.221,32.0,72.336,0.213,36.0,70.56,0.114,20.0,2.0
2014,brazilian-grand-prix,Kvyat,Toro Rosso,73.723,0.959,39.0,73.254,1.131,35.0,71.834,1.388,26.0,14.0
2014,brazilian-grand-prix,Alonso,Ferrari,73.742,0.978,30.0,73.122,0.999,20.0,71.399,0.953,8.0,8.0
2014,brazilian-grand-prix,Massa,Williams,73.811,1.047,28.0,73.099,0.976,27.0,70.875,0.429,21.0,3.0
2014,brazilian-grand-prix,Maldonado,Lotus,74.034,1.27,31.0,73.497,1.374,33.0,72.069,1.623,29.0,18.0
2014,brazilian-grand-prix,Räikkönen,Ferrari,74.114,1.35,32.0,72.696,0.573,32.0,71.316,0.87,15.0,10.0
2014,brazilian-grand-prix,Magnussen,McLaren,74.136,1.372,30.0,73.479,1.356,33.0,71.499,1.053,19.0,7.0
2014,brazilian-grand-prix,Ricciardo,Red Bull,74.197,1.433,27.0,72.956,0.833,24.0,71.188,0.742,11.0,9.0
2014,brazilian-grand-prix,Sutil,Sauber,74.434,1.67,31.0,74.204,2.081,36.0,72.184,1.738,27.0,13.0
2014,brazilian-grand-prix,Hülkenberg,Force India,74.678,1.914,33.0,73.882,1.759,32.0,72.324,1.878,17.0,12.0
2014,brazilian-grand-prix,Vettel,Red Bull,74.902,2.138,24.0,73.333,1.21,28.0,71.967,1.521,21.0,6.0
2014,brazilian-grand-prix,Grosjean,Lotus,75.109,2.345,23.0,73.714,1.591,37.0,72.235,1.789,30.0,15.0
2014,abu-dhabi-grand-prix,Hamilton,Mercedes,103.476,0.0,32.0,102.113,0.0,35.0,101.793,0.369,17.0,2.0
2014,abu-dhabi-grand-prix,Rosberg,Mercedes,103.609,0.133,31.0,102.196,0.083,37.0,101.424,0.0,19.0,1.0
2014,abu-dhabi-grand-prix,Vettel,Red Bull,105.334,1.858,30.0,102.959,0.846,33.0,102.679,1.255,19.0,20.0
2014,abu-dhabi-grand-prix,Ricciardo,Red Bull,105.361,1.885,23.0,103.183,1.07,32.0,102.773,1.349,14.0,19.0
2014,abu-dhabi-grand-prix,Vergne,Toro Rosso,105.718,2.242,17.0,104.157,2.044,39.0,103.352,1.928,20.0,10.0
2014,abu-dhabi-grand-prix,Kvyat,Toro Rosso,105.835,2.359,32.0,103.546,1.433,38.0,102.809,1.385,20.0,5.0
2014,abu-dhabi-grand-prix,Bottas,Williams,105.913,2.437,8.0,103.07,0.957,34.0,102.794,1.37,19.0,3.0
2014,abu-dhabi-grand-prix,Pérez,Force India,105.983,2.507,23.0,103.746,1.633,37.0,103.36,1.936,19.0,11.0
2014,abu-dhabi-grand-prix,Hülkenberg,Force India,106.03,2.554,24.0,104.068,1.955,32.0,103.501,2.077,18.0,12.0
2014,abu-dhabi-grand-prix,Magnussen,McLaren,106.049,2.573,23.0,102.895,0.782,37.0,103.112,1.688,13.0,9.0
2014,abu-dhabi-grand-prix,Räikkönen,Ferrari,106.131,2.655,23.0,103.489,1.376,33.0,103.038,1.614,14.0,7.0
2014,abu-dhabi-grand-prix,Massa,Williams,106.549,3.073,7.0,103.558,1.445,34.0,102.429,1.005,18.0,4.0
2014,abu-dhabi-grand-prix,Gutiérrez,Sauber,106.556,3.08,28.0,104.316,2.203,38.0,103.643,2.219,24.0,15.0
2014,abu-dhabi-grand-prix,Maldonado,Lotus,106.711,3.235,31.0,104.005,1.892,38.0,103.718,2.294,17.0,16.0
2014,abu-dhabi-grand-prix,Button,McLaren,107.235,3.759,8.0,103.503,1.39,23.0,102.768,1.344,20.0,6.0
2014,abu-dhabi-grand-prix,Kobayashi,Caterham,107.971,4.495,24.0,105.505,3.392,38.0,105.044,3.62,16.0,17.0
2014,abu-dhabi-grand-prix,Stevens,Caterham,110.684,7.208,14.0,107.057,4.944,34.0,105.959,4.535,21.0,18.0
2013,australian-grand-prix,Vettel,Red Bull,87.211,0.0,16.0,85.908,0.0,33.0,89.808,2.879,9.0,1.0
2013,australian-grand-prix,Massa,Ferrari,87.289,0.078,17.0,86.855,0.947,32.0,87.241,0.312,10.0,4.0
2013,australian-grand-prix,Alonso,Ferrari,87.547,0.336,16.0,86.748,0.84,35.0,87.0,0.071,7.0,5.0
2013,australian-grand-prix,Hamilton,Mercedes,87.552,0.341,18.0,86.772,0.864,28.0,107.246,20.317,9.0,3.0
2013,australian-grand-prix,Webber,Red Bull,87.668,0.457,18.0,86.172,0.264,31.0,90.073,3.144,16.0,2.0
2013,australian-grand-prix,Räikkönen,Lotus,87.877,0.666,17.0,86.361,0.453,38.0,87.625,0.696,12.0,7.0
2013,australian-grand-prix,Rosberg,Mercedes,88.013,0.802,17.0,86.322,0.414,26.0,88.486,1.557,13.0,6.0
2013,australian-grand-prix,Sutil,Force India,88.426,1.215,19.0,87.435,1.527,35.0,88.069,1.14,15.0,12.0
2013,australian-grand-prix,Button,McLaren,88.44,1.229,19.0,88.294,2.386,30.0,93.236,6.307,7.0,10.0
2013,australian-grand-prix,Grosjean,Lotus,88.52,1.309,15.0,86.68,0.772,32.0,86.929,0.0,14.0,8.0
2013,australian-grand-prix,Pérez,McLaren,88.597,1.386,19.0,88.566,2.658,33.0,93.527,6.598,8.0,15.0
2013,australian-grand-prix,Hülkenberg,Sauber,88.786,1.575,19.0,88.187,2.279,34.0,88.253,1.324,18.0,11.0
2013,australian-grand-prix,di,Force India,88.91,1.699,18.0,88.311,2.403,37.0,87.533,0.604,9.0,9.0
2013,australian-grand-prix,Maldonado,Williams,89.443,2.232,20.0,88.852,2.944,36.0,99.232,12.303,13.0,17.0
2013,australian-grand-prix,Bottas,Williams,89.928,2.717,19.0,89.386,3.478,39.0,99.779,12.85,13.0,16.0
2013,australian-grand-prix,Gutiérrez,Sauber,90.203,2.992,17.0,88.772,2.864,33.0,88.253,1.324,20.0,18.0
2013,australian-grand-prix,Vergne,Toro Rosso,90.729,3.518,17.0,88.968,3.06,36.0,87.86,0.931,16.0,13.0
2013,australian-grand-prix,Ricciardo,Toro Rosso,90.969,3.758,19.0,88.627,2.719,31.0,87.849,0.92,19.0,14.0
2013,australian-grand-prix,Bianchi,Marussia,91.263,4.052,24.0,89.696,3.788,32.0,90.388,3.459,17.0,19.0
2013,australian-grand-prix,Chilton,Marussia,92.176,4.965,23.0,90.6,4.692,36.0,102.872,15.943,13.0,20.0
2013,australian-grand-prix,Pic,Caterham,92.274,5.063,21.0,90.165,4.257,37.0,90.959,4.03,19.0,22.0
